NAME	SHORTNAME	PID	productWave	colorWave	allTWave	ratioWave	meanCond1	meanCond2
SEC23-interacting protein	SEC23IP	Q9Y6Y8	13.10808582814385	2	5.4320431e-10	0.06968301005820846	14.35798768744198	18.20103693263905
High mobility group protein B1;Putative high mobility group protein B1-like 1	HMGB1;HMGB1P1	P09429;B2RPK0	0.5122602571060906	0	0.53978437	1.184666148154311	14.69363117850329	14.44915062930583
Syntaxin-binding protein 3	STXBP3	O00186	0.6269765185600704	0	0.53694052	1.280673474557463	14.87200148281626	14.51509879533758
Interferon-related developmental regulator 1	IFRD1	O00458	0.9005955148672591	0	0.28508842	1.279495535455438	14.67045883561997	14.31488372223052
Homeobox protein Meis1;Homeobox protein Meis3;Homeobox protein Meis2;Putative homeobox protein Meis3-like 1	MEIS1	O00470;Q99687;O14770;A6NDR6	1.04614469144861	0	0.22719301	1.321832742852899	14.30260474876651	13.90006511074273
DNA-directed RNA polymerase I subunit RPA34	CD3EAP	O15446	2.911782662598339	3	0.036119048	2.769295373838803	15.79734698649911	14.32782804632051
Ribosomal RNA-processing protein 8	RRP8	O43159	0.6621311870734807	0	0.386581	1.188689326332816	14.00320027412728	13.75382856991436
Sushi domain-containing protein 5	SUSD5	O60279	1.109240119761285	0	0.25855282	1.435734888493401	14.68416260361432	14.16237322657459
Histone H2B type 1-K;Histone H2B type F-S	HIST1H2BK;H2BFS	O60814;P57053	0.8564621539660351	0	0.25941062	1.206183921925851	14.46554156103605	14.19509165129456
Rho-associated protein kinase 2;Rho-associated protein kinase 1	ROCK2;ROCK1	O75116;Q13464	0.02717800308281859	0	0.97240359	1.010468644430049	14.31350235468945	14.29847780014363
E3 SUMO-protein ligase PIAS1;E3 SUMO-protein ligase PIAS2	PIAS1;PIAS2	O75925;O75928	0.8727630259261705	0	0.38973051	1.378909170880262	14.68169925461076	14.21817182534139
Pre-mRNA-splicing factor SPF27	BCAS2	O75934	0.2931013172933383	0	0.68018299	0.9165420051649914	14.46455789013427	14.59028498395693
Triple functional domain protein;Kalirin	TRIO;KALRN	O75962;O60229	0.6840194928198002	0	0.4701837	0.7811724370067716	13.65418588140265	14.01047293041294
Nucleolar protein 4	NOL4	O94818	0.9539486913355155	0	0.35064864	1.413058169152809	14.71418469948059	14.21536384341882
Microtubule-actin cross-linking factor 1, isoforms 1/2/3/5;Uncharacterized protein KIAA0754	MACF1;KIAA0754	Q9UPN3;O94854	1.899803051956184	0	0.10305537	1.882792009358472	15.23256377122694	14.31969013592725
Chromosome-associated kinesin KIF4A;Chromosome-associated kinesin KIF4B	KIF4A	O95239;Q2VIQ3	0.3436065508017716	0	0.60210222	0.9181000121480504	14.52523291221564	14.64850968661112
Golgi SNAP receptor complex member 1	GOSR1	O95249	1.107743243079922	0	0.25179142	1.422850569045253	14.36011980980722	13.8513356550528
GTPase NRas;GTPase KRas;GTPase KRas, N-terminally processed;GTPase HRas;GTPase HRas, N-terminally processed	NRAS;KRAS;HRAS	P01111;P01116;P01112	2.039793919474016	1	0.22519305	2.625057267261489	16.31912477991508	14.9267758835009
Ferritin light chain	FTL	P02792	0.3182220504870354	0	0.58875364	0.9407246012136087	13.99794777462532	14.08610343626691
Ferritin heavy chain;Ferritin heavy chain, N-terminally processed	FTH1	P02794	0.3084580936906178	0	0.75845969	1.139491840582001	14.69341380010715	14.50502320599453
Tubulin beta-4A chain	TUBB4A	P04350	0.8408041080064663	0	0.26870269	1.205871437289612	14.14446006233881	13.87438395831108
ADP/ATP translocase 2;ADP/ATP translocase 2, N-terminally processed;ADP/ATP translocase 3;ADP/ATP translocase 3, N-terminally processed;ADP/ATP translocase 1	SLC25A5;SLC25A6;SLC25A4	P05141;P12236;P12235;Q9H0C2	3.984310934171878	1	0.072941095	7.196438982888837	16.83626049318287	13.98897729948951
Transcription factor AP-1	JUN	P05412	1.695281517736378	0	0.1416221	0.5561659968773975	14.12777623066478	14.97418878229855
Fatty acid-binding protein, heart	FABP3	P05413	1.210354647060361	0	0.20384291	1.43360765072726	14.59946196681968	14.07981172506709
Rho-related GTP-binding protein RhoC	RHOC	P08134	0.4198877043741902	0	0.58699924	1.139598195495086	14.54193480550098	14.35340956317055
Histone H2A type 2-A;Histone H2A type 1;Histone H2A type 1-J;Histone H2A type 1-H;Histone H2A.J;Histone H2A type 2-C;Histone H2A type 1-D;Histone H2AX;Histone H2A type 2-B;Histone H2A type 1-A	HIST2H2AA3;HIST1H2AG;HIST1H2AJ;HIST1H2AH;H2AFJ;HIST2H2AC;HIST1H2AD;H2AFX;HIST2H2AB;HIST1H2AA	Q6FI13;P0C0S8;Q99878;Q96KK5;Q9BTM1;Q16777;P20671;P16104;Q8IUE6;Q96QV6	3.621036739775622	1	0.2476307	8.082722013400762	21.31632942543775	18.30148819509587
Tubulin alpha-1A chain;Tubulin alpha-3E chain	TUBA3E	Q71U36;P0DPH8;P0DPH7;Q6PEY2	0.2956774677105933	0	0.66137743	0.9226613730949205	14.17945580135106	14.29558263622722
Histone H1.4;Histone H1.1	HIST1H1E	P10412;Q02539;P22492	1.055865165277371	0	0.47396651	1.660494366259579	17.47157011930667	16.73995729124663
Dystrophin;Utrophin	DMD;UTRN	P11532;P46939	0.05921277642256229	0	0.92755175	1.018574090492731	14.32358273440676	14.2970318094797
Parathyroid hormone-related protein;PTHrP[1-36];PTHrP[38-94];Osteostatin	PTHLH	P12272	7.610763685987408	3	0.0041862172	37.59803419870409	19.83721647263366	14.60463114472425
Tissue factor	F3	P13726	0.1287952907582497	0	0.84219366	0.9631235200122554	14.23590584633867	14.29011310652021
Eukaryotic peptide chain release factor GTP-binding subunit ERF3B;Eukaryotic peptide chain release factor GTP-binding subunit ERF3A	GSPT1	Q8IYD1;P15170	1.542980275847842	0	0.077705547	1.350442584246379	14.54565229634029	14.11221999317158
Phosphoglycerate mutase 1;Phosphoglycerate mutase 2;Probable phosphoglycerate mutase 4	PGAM1;PGAM2	P18669;P15259;Q8N0Y7	3.339753809489295	3	0.015022121	2.860931664696149	15.61048949469389	14.09400445637616
Eukaryotic translation initiation factor 2 subunit 2	EIF2S2	P20042	3.060204261750556	0	0.0070834463	1.879630110155166	14.80391670006287	13.89346791621759
Lactoperoxidase	LPO	P22079	0.6894261171931344	0	0.3865079	0.8255431333879084	14.33506317519942	14.61164767433149
Factor VIII intron 22 protein	F8A1	P23610	0.5757817928591908	0	0.54282057	1.240084213793201	14.61619682139787	14.30575872441766
Myosin regulatory light polypeptide 9	MYL9	P24844	0.4284711326715183	0	0.5154441	1.102403750076149	14.27230141547769	14.13164871466042
Transcriptional repressor protein YY1	YY1	P25490	0.6876446659851077	0	0.37041023	1.194434411136818	14.55096669576791	14.29463906116632
Ephrin type-A receptor 2	EPHA2	P29317;Q06187;P54760;P54756;Q15375;P54753;P29320;P54762;P29322;Q9UF33	3.96055416293407	3	0.0052276039	3.201741625260913	15.88413324495354	14.20527635527387
SHC-transforming protein 1;SHC-transforming protein 2	SHC1;SHC2	P29353;P98077	0.7155346256160922	0	0.35603294	0.8310315683577296	14.44039750314779	14.70742231640884
Guanine nucleotide-binding protein subunit alpha-11;Guanine nucleotide-binding protein G(q) subunit alpha;Guanine nucleotide-binding protein subunit alpha-14	GNA11;GNAQ;GNA14	P29992;P50148;O95837	0.4878294473470053	0	0.60820293	1.207378452929723	14.49535807769785	14.22348011777284
Lipocalin-1;Putative lipocalin 1-like protein 1	LCN1;LCN1P1	P31025;Q5VSP4	0.3929263087528945	0	0.56913251	1.108139649479819	13.99194579429248	13.8438060907785
Protein S100-A7	S100A7	P31151	1.552224078769671	0	0.13160467	1.59272297373671	15.16053637450965	14.48904101735864
Syndecan-4	SDC4	P31431	3.30652862454547	3	0.011883763	2.60535964810775	14.8862147649067	13.50473222667257
Caspase-14;Caspase-14 subunit p17, mature form;Caspase-14 subunit p10, mature form;Caspase-14 subunit p20, intermediate form;Caspase-14 subunit p8, intermediate form	CASP14	P31944	2.10682575192914	0	0.041878872	0.6033969360471491	13.93948500057366	14.6683057247318
Cytidine deaminase	CDA	P32320	0.3283189458858402	0	0.7328828	1.143418443552621	14.1099171310152	13.91656366450329
Kinesin-1 heavy chain;Kinesin heavy chain isoform 5C;Kinesin heavy chain isoform 5A	KIF5B;KIF5C;KIF5A	P33176;O60282;Q12840	1.16976393767526	0	0.23848519	1.461272633907498	14.36857360425592	13.82134823317001
Ribonuclease 4	RNASE4	P34096	2.890991521328646	1	0.096187711	3.665756934734501	16.18263172556935	14.30852059726896
Syndecan-2	SDC2	P34741	0.1198172723152595	0	0.87270439	0.958809140853933	14.1605659535126	14.22125038534348
Insulin receptor substrate 1	IRS1	P35568	0.4669623972768875	0	0.60624069	0.8411252361621129	14.23750915539691	14.48711662918708
Hippocalcin-like protein 1;Neuron-specific calcium-binding protein hippocalcin;Neurocalcin-delta	HPCAL1;HPCA;NCALD	P37235;P84074;P61601	0.6474715967334959	0	0.41361326	1.200858412962359	14.36160175391358	14.09753569359328
Interleukin-6 receptor subunit beta	IL6ST	P40189	0.8974304601379846	0	0.27463758	1.262418666484053	14.7620158287202	14.42582538599631
Protein Wnt-5a	WNT5A	P41221	1.906315150829609	0	0.11233132	1.941021395359416	14.96937646741553	14.01256044683495
Eukaryotic translation initiation factor 1	EIF1	P41567	0.132402422319652	0	0.87170202	0.9508103605238624	13.95627225855863	14.02904272972501
Alpha-centractin;Beta-centractin	ACTR1A;ACTR1B	P61163;P42025	0.08832765555905731	0	0.90967411	0.9678038012484426	14.21099411742357	14.25820760660365
Serine/threonine-protein kinase PLK1	PLK1	P53350	1.384739097793258	0	0.12584153	1.399162093620753	14.45237491294411	13.96781180382502
Homeobox protein DLX-1;Homeobox protein DLX-6	DLX1	P56177;P56179	0.6433162055383139	0	0.40669432	1.191339254898427	14.42322292363935	14.17063861903144
Protein transport protein Sec61 subunit beta	SEC61B	P60468	3.58602509686599	3	0.012269041	3.192829823591135	15.96336266171649	14.28852700176303
Protein S100-A10	S100A10	P60903	2.003335717932751	1	0.17253844	2.362348192999011	16.04615742294897	14.80593579975041
Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit DAD1	DAD1	P61803	4.464476544399867	3	0.0017577522	3.270325485439535	15.78151267917009	14.07207844929964
ADP-ribosylation factor 6	ARF6	P62330	0.3480421540985184	0	0.70254916	0.8737431370243659	14.44806874296597	14.64278761923341
Histone H2B type 1-C/E/F/G/I;Histone H2B type 1-L;Histone H2B type 1-N;Histone H2B type 1-D;Histone H2B type 1-M	HIST1H2BC;HIST1H2BL;HIST1H2BN;HIST1H2BD;HIST1H2BM	P62807;Q99880;Q99877;P58876;Q99879	2.443979676687704	1	0.05885651	2.319436164345753	21.72693460350343	20.51316046270439
Vesicle-associated membrane protein 2;Vesicle-associated membrane protein 1	VAMP2;VAMP1	P63027;P23763	0.4454612990972446	0	0.61849111	1.178371763711636	14.4513482835618	14.2145535176963
Eukaryotic translation initiation factor 5A-1;Eukaryotic translation initiation factor 5A-1-like;Eukaryotic translation initiation factor 5A-2	EIF5A;EIF5AL1	P63241;Q6IS14;Q9GZV4	0.5684294348105716	0	0.3974593	1.123283509442337	14.20344583761112	14.03572373708056
Histone H3.1;Histone H3.3;Histone H3.2;Histone H3.1t;Histone H3.3C;Histone H3	HIST1H3A;H3F3A;HIST2H3A;HIST3H3;H3F3C	P68431;P84243;Q71DI3;Q16695;Q6NXT2;Q5TEC6	1.612400939363965	1	0.28336781	2.091809448567249	18.32203915965345	17.25728772304369
Caveolin-1;Caveolin-3	CAV1	Q03135;P56539	2.76479403572584	3	0.024992827	2.238619576777682	15.41563824121868	14.25302885877501
Polypeptide N-acetylgalactosaminyltransferase 1;Polypeptide N-acetylgalactosaminyltransferase 1 soluble form	GALNT1	Q10472	0.05963494746245424	0	0.92057139	1.016557921199779	13.92992527143077	13.90623285236516
Epidermal growth factor receptor kinase substrate 8	EPS8	Q12929	0.1925754632564516	0	0.77287745	0.9456078380790806	13.96061886736647	14.04130496828772
Protein AF1q	MLLT11	Q13015	1.043906109580304	0	0.27359819	0.7164712229543062	13.96030525620411	14.44132459124446
Butyrophilin subfamily 1 member A1	BTN1A1	Q13410	0.1268902286068521	0	0.8706522	0.9547964251507213	14.35309734428016	14.41983227432615
Tubulin beta-3 chain	TUBB3	Q13509	3.594417239317307	3	0.010948202	3.103207139898805	16.1404121699255	14.50665216956846
Ras-related protein Rab-32;Ras-related protein Rab-7L1;Ras-related protein Rab-38	RAB32;RAB29;RAB38	Q13637;O14966;P57729	0.264698292519725	0	0.82229537	1.132668851335964	14.58154397847245	14.4018178440271
Spliceosome RNA helicase DDX39B;ATP-dependent RNA helicase DDX39A	DDX39B;DDX39A	Q13838;O00148	2.941134463841946	1	0.14167471	4.264648355109125	17.28817133266692	15.19574454475882
Activating signal cointegrator 1	TRIP4	Q15650	0.09922093781989005	0	0.92192918	1.045301047902116	14.36915667932482	14.30523817934682
Transcription initiation factor TFIID subunit 9;Transcription initiation factor TFIID subunit 9B	TAF9;TAF9B	Q16594;Q9HBM6	0.6012203575081596	0	0.5451507	0.7912815793050527	14.16962697755903	14.50736390015165
Gamma-interferon-inducible protein 16	IFI16	Q16666	0.295233874140262	0	0.77345669	1.135769345268888	14.32616438534728	14.14249450668756
Histone H2B type 2-E;Histone H2B type 1-B;Histone H2B type 1-O;Histone H2B type 3-B	HIST2H2BE	Q16778;P33778;P23527;Q8N257	1.404313482205284	0	0.18883885	1.60258937776377	15.07885225707258	14.39844743766331
ORM1-like protein 1;ORM1-like protein 2	ORMDL1;ORMDL2	Q9P0S3;Q53FV1	0.9879802267221045	0	0.2573719	0.7586248992012266	13.92651997187695	14.32506134295102
Protein Smaug homolog 2	SAMD4B	Q5PRF9	0.6809755140256772	0	0.41830352	1.233251494480892	14.30217317844839	13.99970614282581
Pyridoxal-dependent decarboxylase domain-containing protein 1;Putative pyridoxal-dependent decarboxylase domain-containing protein 2	PDXDC1;PDXDC2P	Q6P996;Q6P474	3.32409395163601	1	0.061971117	4.335755223913085	16.50629841324031	14.39001510193938
Suprabasin	SBSN	Q6UWP8	1.313283748779071	0	0.13462745	1.358879313073614	14.77767315313734	14.33525582224309
Tubulin alpha-1A chain;Tubulin alpha-3E chain	TUBA1A	Q71U36;P0DPH8;P0DPH7;Q6PEY2	0.3099342632832371	0	0.67507255	1.101358932899887	14.14033801283487	14.00105329295621
Amphoterin-induced protein 2	AMIGO2	Q86SJ2	2.069312558210608	1	0.14750454	2.358905982355834	15.63883630592858	14.4007183869239
Low-density lipoprotein receptor-related protein 11	LRP11	Q86VZ4	0.4483258330144473	0	0.53227532	0.8860977969331836	14.24294948530086	14.41741164510516
NACHT, LRR and PYD domains-containing protein 10	NLRP10	Q86W26	0.9416515924482223	0	0.35870036	0.7088816014776037	14.09047626270309	14.5868596712047
Nuclear-interacting partner of ALK	ZC3HC1	Q86WB0	1.909049175823434	0	0.11902674	1.978893166620114	15.16182871905559	14.17713499052449
Transcriptional repressor p66-alpha	GATAD2A	Q86YP4	2.560640419309545	3	0.034175601	2.135178407533403	15.40529331965993	14.31093669856816
Interferon regulatory factor 2-binding protein 1	IRF2BP1	Q8IU81	0.3846011803498346	0	0.56549817	0.9093878416133029	13.99395355087156	14.13098593017598
Cohesin subunit SA-2	STAG2	Q8N3U4	1.41722126859068	0	0.1407993	1.480230437341512	14.5280684798483	13.96224669255416
Discoidin, CUB and LCCL domain-containing protein 1	DCBLD1	Q8N8Z6	0.1205980078863575	0	0.86108631	1.039323440908793	14.27423811968291	14.21859342407434
Cytoplasmic dynein 2 heavy chain 1	DYNC2H1	Q8NCM8	0.3066136864619491	0	0.7602936	1.138863641098604	14.48881820285618	14.30122318284044
Coiled-coil domain-containing protein 112	CCDC112	Q8NEF3	0.8604581123497557	0	0.32732326	0.7708729600604922	14.02351127965624	14.39894625109871
Retinoic acid-induced protein 3	GPRC5A	Q8NFJ5	6.101395660978374	3	0.00032751329	6.133134746592797	16.6819836848793	14.06535903716082
TNFAIP3-interacting protein 2	TNIP2	Q8NFZ5	0.2241518298742804	0	0.73065156	0.9409160120341511	14.20153724321474	14.28939938712443
Histone H2A type 1-C;Histone H2A type 3;Histone H2A type 1-B/E;Histone H2AX	HIST1H2AC;HIST3H2A;HIST1H2AB	Q93077;Q7L7L0;P04908;P16104;Q8IUE6;Q96QV6	0.7286508653548669	0	0.7003355	1.488600895057102	16.37904479627326	15.80508778775375
Protein tyrosine phosphatase type IVA 1	PTP4A1	Q93096	2.268235195575448	1	0.069247231	2.156419051002181	14.8437632315708	13.73512567126451
RNA-binding protein Musashi homolog 2	MSI2	Q96DH6	0.5880263450565728	0	0.49070811	1.213227052180508	14.74876841999952	14.46991884777581
Mucin-like protein 1	MUCL1	Q96DR8	4.510518088191096	1	0.13503297	12.47491349254548	17.25005238759674	13.60909448150021
Ubiquitin thioesterase OTUB1	OTUB1	Q96FW1	2.323216188010219	3	0.04981057	2.028674947636934	15.47776442936188	14.45722670719486
Transcriptional activator protein Pur-beta	PURB	Q96QR8	0.6208270575349175	0	0.52691591	1.268011980276645	14.32329202948435	13.98072365324674
Sigma non-opioid intracellular receptor 1	SIGMAR1	Q99720	0.005833966723132633	0	0.99388593	1.0022000473574	14.47304826505224	14.4698777539998
RNA-binding protein 42	RBM42	Q9BTD8	0.5732619315925636	0	0.41186976	0.8778085006629794	14.40157053496949	14.58959238858964
Protein HGH1 homolog	HGH1	Q9BTY7	0.9905439444134672	0	0.22861736	1.274254251990129	14.38227644349521	14.0326232761928
Uridine-cytidine kinase 2;Uridine-cytidine kinase 1	UCK2;UCK1	Q9BZX2;Q9HA47	1.409833002700163	0	0.23638564	1.721246963003909	14.69947823767068	13.91602412882275
DNA-directed RNA polymerase I subunit RPA49	POLR1E	Q9GZS1	3.68397120522329	3	0.0020980402	2.00803585094319	15.32009366618301	14.31430863916712
Ras-related protein Rab-1B;Putative Ras-related protein Rab-1C	RAB1B;RAB1C	Q9H0U4;Q92928	5.563542617843874	3	0.00076479488	5.453141304305118	16.76347876240772	14.31639122268884
Sodium-coupled neutral amino acid transporter 1	SLC38A1	Q9H2H9	2.775626541269236	3	0.033282131	2.458600988780524	15.76538098443684	14.4675433683385
Zinc finger protein 106	ZNF106	Q9H2Y7	1.183758791234888	0	0.29152164	1.567461022576891	14.61559844962134	13.96716888106559
EH domain-containing protein 1;EH domain-containing protein 3	EHD1	Q9H4M9;Q9NZN3	1.372223405641217	0	0.17569716	1.533670063303204	14.73808404851074	14.12109589763408
Tumor necrosis factor receptor superfamily member 12A	TNFRSF12A	Q9NP84	0.1598192034498176	0	0.83433545	1.057868205106705	14.34909806064257	14.2679381606791
GTP-binding protein SAR1a;GTP-binding protein SAR1b	SAR1A;SAR1B	Q9NR31;Q9Y6B6	4.571595364193168	3	0.018655436	7.172125450002376	17.51722696171771	14.67482623863783
RNA-binding protein PNO1	PNO1	Q9NRX1	0.9630867369514036	0	0.24081288	1.269945381990148	14.37116925866349	14.02640280798604
Protein lin-7 homolog C;Protein lin-7 homolog A	LIN7C;LIN7A	Q9NUP9;O14910	2.114635198056208	1	0.2050335	2.687863727745927	15.90410368856358	14.47764369192339
ATP-dependent RNA helicase DDX19A;ATP-dependent RNA helicase DDX19B	DDX19A	Q9NUU7;Q9UMR2;Q9UHL0	2.010578828052349	1	0.12874985	2.173960191407877	15.21882922730462	14.09850370468745
Alpha-parvin;Beta-parvin	PARVA;PARVB	Q9NVD7;Q9HBI1	1.844030618448286	0	0.054470971	0.6688730002380161	14.11684838747965	14.69704417182912
ATPase family AAA domain-containing protein 3A;ATPase family AAA domain-containing protein 3B	ATAD3A;ATAD3B	Q9NVI7;Q5T9A4	1.746713862735822	0	0.15474132	1.913640955922219	15.26496256180479	14.3286423901319
RNA polymerase I-specific transcription initiation factor RRN3	RRN3	Q9NYV6	0.7791529042934187	0	0.36341298	1.265364766795123	14.55338192199313	14.21382859131193
Mediator of RNA polymerase II transcription subunit 11	MED11	Q9P086	1.580369051936719	0	0.07211192	1.35507821417426	14.60224246844839	14.16386634310926
Guanine nucleotide-binding protein G(I)/G(S)/G(O) subunit gamma-12	GNG12	Q9UBI6	2.441960158432053	1	0.10884848	2.787134330310082	15.65900483876555	14.18022230169809
DnaJ homolog subfamily B member 9	DNAJB9	Q9UBS3	1.407709191519478	0	0.22334853	0.5918517281616611	13.64053904287794	14.39723134339476
Mortality factor 4-like protein 1	MORF4L1	Q9UBU8	1.102763191107456	0	0.25026724	1.415358176062405	14.68936518832974	14.18819799503265
Coiled-coil domain-containing protein 39	CCDC39	Q9UFE4	0.1826352889991458	0	0.85958064	1.084418712386287	14.80189159880224	14.6849696856099
Translocation protein SEC63 homolog	SEC63	Q9UGP8	2.414820518467469	0	0.029937912	1.854515183771632	15.20798858124085	14.3169465013415
ATP-dependent RNA helicase DDX19A;ATP-dependent RNA helicase DDX19B	DDX19B	Q9NUU7;Q9UMR2;Q9UHL0	1.774020188466526	0	0.15773943	1.961504273288194	15.45933368962944	14.4873732111887
Cystine/glutamate transporter	SLC7A11	Q9UPY5	4.489344272481526	3	0.0050258744	4.564813641475366	16.69592725798881	14.50537129460457
General transcription factor 3C polypeptide 3	GTF3C3	Q9Y5Q9	1.900860975177864	0	0.07581272	1.717848730006732	14.95160545096273	14.17100244945583
Serine/threonine-protein kinase MRCK beta;Serine/threonine-protein kinase MRCK alpha	CDC42BPB	Q9Y5S2;Q5VT25	3.239337694489189	0	0.0037128709	1.752054281067296	14.33425409672427	13.52520662440305
Probable non-functional immunoglobulin kappa variable 2D-24	IGKV2D-24	A0A075B6R9;A0A0C4DH68	25.64426727795711	2	9.0803528e-18	0.002572932888453716	14.08962597351833	22.69199643140709
Heterogeneous nuclear ribonucleoprotein A1-like 3	HNRNPA1L3	A0A2R8Y4L2	0.6686199949647147	0	0.54919589	0.7534860548810556	13.60958281394135	14.01793009739064
Extended synaptotagmin-2	ESYT2	A0FGR8	4.981064958182223	3	0.00063803163	3.448352341413794	15.63670426708912	13.85079707524906
Protein FAM83G	FAM83G	A6ND36	0.01796793282802334	0	0.9842509	0.9923536414956301	14.23123303887327	14.24230679347843
Structural maintenance of chromosomes flexible hinge domain-containing protein 1	SMCHD1	A6NHR9	0.4693604447272577	0	0.56322497	0.8585402328141885	14.03548339315621	14.25552574482202
Golgin subfamily A member 8B;Golgin subfamily A member 8A	GOLGA8B;GOLGA8A	A8MQT2;A7E2F4	7.579859291595893	2	0.00034731894	0.05748829840764937	14.07665465417822	18.19724251480487
GTP-binding protein 1	GTPBP1	O00178	0.01675637251075379	0	0.98638779	0.9925391675648113	13.99547263896113	14.00627669886084
Tumor necrosis factor receptor superfamily member 10A	TNFRSF10A	O00220	6.204921713964305	3	0.00019147887	5.60627555800062	16.29781098803732	13.81076833100356
26S proteasome non-ATPase regulatory subunit 12	PSMD12	O00232	1.298703490097903	0	0.1507505	0.7184888798781182	14.25226446312254	14.72922672988518
Histone deacetylase complex subunit SAP18	SAP18	O00422	1.032239626657262	0	0.28093255	1.3955576346565	14.30146383053541	13.82062212353299
Homeobox protein Meis1;Putative homeobox protein Meis3-like 1;Homeobox protein Meis3;Homeobox protein Meis2	MEIS1;MEIS3P1;MEIS3;MEIS2	O00470;A6NDR6;Q99687;O14770	0.2356204040349752	0	0.79037905	1.096918107490655	14.29648645910828	14.16303063649134
Zinc finger protein 593	ZNF593	O00488	0.4594316310472539	0	0.55908436	1.154212598584401	14.45110094027289	14.24419195660646
Serine/threonine-protein kinase 26;Serine/threonine-protein kinase 25;Serine/threonine-protein kinase 24;Serine/threonine-protein kinase 24 36 kDa subunit;Serine/threonine-protein kinase 24 12 kDa subunit	STK26;STK25;STK24	Q9P289;O00506;Q9Y6E0	1.663031633177791	1	0.25923854	2.109251606787097	15.60515072606847	14.52841952557272
AP-3 complex subunit delta-1	AP3D1	O14617	0.8474568381893253	0	0.38472855	1.349674253804432	14.27225699461905	13.83964574225278
Chromodomain-helicase-DNA-binding protein 1	CHD1	O14646	0.6501583435480605	0	0.50768453	1.279652676737435	14.70891757790443	14.35316529076048
Disintegrin and metalloproteinase domain-containing protein 10	ADAM10	O14672	0.400037972145201	0	0.60588145	0.8812201375851204	14.00076238396313	14.183188015062
[3-methyl-2-oxobutanoate dehydrogenase [lipoamide]] kinase, mitochondrial	BCKDK	O14874	1.125634511737125	0	0.21008445	1.364174694521866	14.02936169978071	13.58133329384803
Gem-associated protein 2	GEMIN2	O14893	0.6639619631850202	0	0.2975013	0.9091241135153657	14.24247459336883	14.37992542383672
PDZ domain-containing protein GIPC1	GIPC1	O14908	1.138210166052316	0	0.38921887	1.656805288266461	14.10109501829514	13.37269095475709
Peripheral plasma membrane protein CASK	CASK	O14936	3.413187306409249	3	0.0096051861	2.631149283032846	15.48134638669523	14.08565328194613
Myosin regulatory light chain 12A;Myosin regulatory light chain 12B	MYL12A;MYL12B	P19105;O14950	5.790200941791841	3	0.0044542896	10.84515960944117	19.63601841099739	16.19703903063743
TATA-binding protein-associated factor 172	BTAF1	O14981	0.209536825963907	0	0.76770365	0.9364472047991713	14.31825423309858	14.41298466776372
Actin-related protein 2/3 complex subunit 1B	ARPC1B	O15143	0.1279023158079742	0	0.90136933	1.059075246315865	14.21496829519679	14.13216320007787
Actin-related protein 2/3 complex subunit 3	ARPC3	O15145	2.547146259698442	1	0.12173363	3.100620277204154	15.43802346380588	13.80546660916725
Multidrug resistance-associated protein 4	ABCC4	O15439	0.3657311372797025	0	0.71826428	0.8573668769667044	14.36009611352997	14.58211152646065
Cytoplasmic dynein 1 light intermediate chain 2	DYNC1LI2	O43237	0.1921056571227524	0	0.85748792	1.090759973753188	14.29026266940346	14.16492900383163
Centromere/kinetochore protein zw10 homolog	ZW10	O43264	0.1710023141751922	0	0.82834417	0.9400353180960312	13.96583838622431	14.0550515197631
Krueppel-like factor 4;Krueppel-like factor 6;Krueppel-like factor 7;Krueppel-like factor 2;Krueppel-like factor 1	KLF4;KLF6;KLF7;KLF2;KLF1	O43474;Q99612;O75840;Q9Y5W3;Q13351	0.3315989114140194	0	0.62595421	1.092884910270916	14.17155981717814	14.0434183357692
Pleiotropic regulator 1	PLRG1	O43660	0.4573095793356945	0	0.63069743	1.195099422153943	14.56040836705579	14.30327772384395
NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 5, mitochondrial	NDUFB5	O43674	0.2784590265142537	0	0.71946704	1.09845055262625	14.38210263914078	14.24663271165225
Putative adenosylhomocysteinase 2;Putative adenosylhomocysteinase 3	AHCYL1;AHCYL2	O43865;Q96HN2	0.8388647592785663	0	0.40970346	1.367304343019123	15.02317499919503	14.57184059656205
Origin recognition complex subunit 4	ORC4	O43929	0.08817641661939923	0	0.89413631	1.027814668038199	14.41940822350433	14.37982807726734
SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily A member 5;Probable global transcription activator SNF2L1	SMARCA5	O60264;P28370	1.673426998753886	0	0.11799804	1.676324901582166	14.69925651838693	13.95395472228883
Germinal-center associated nuclear protein	MCM3AP	O60318	0.2471620465649735	0	0.80726916	0.8986427483111709	14.24314046882979	14.39732087141998
Kinesin-like protein KIF1B	KIF1B	O60333;O43896	0.04562838689931326	0	0.96453887	1.020975411855046	14.44758864616319	14.41764052394545
Sorting nexin-2	SNX2	O60749	0.3647163243605611	0	0.71242636	0.8600805502615102	14.43502180429046	14.65247811840856
Coiled-coil domain-containing protein 22	CCDC22	O60826	0.863845861461348	0	0.33504599	1.309440308097471	14.35348959751943	13.96453930275997
F-box-like/WD repeat-containing protein TBL1X;F-box-like/WD repeat-containing protein TBL1Y	TBL1X;TBL1Y	O60907;Q9BQ87	2.626766065550566	0	0.17532554	0.2734575443065023	14.49644671785566	16.36705794818208
