LFQ intensity R159E_1	LFQ intensity R159E_2	LFQ intensity R159E_3	LFQ intensity R159E_4	LFQ intensity R159E_5	LFQ intensity R159E_6	LFQ intensity Untransfected_1	LFQ intensity Untransfected_2	LFQ intensity Untransfected_3	LFQ intensity Untransfected_4	LFQ intensity Untransfected_5	LFQ intensity Untransfected_6	LFQ intensity WT_1	LFQ intensity WT_2	LFQ intensity WT_3	LFQ intensity WT_4	LFQ intensity WT_5	LFQ intensity WT_6	Only identified by site	Reverse	Potential contaminant	Peptides	Razor + unique peptides	Unique peptides	Sequence coverage [%]	Unique + razor sequence coverage [%]	Unique sequence coverage [%]	Mol. weight [kDa]	Q-value	Score	Intensity	MS/MS count	Protein IDs	Majority protein IDs	Protein names	Gene names	id
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	+			1	1	1	1.9	1.9	1.9	57.183	1	-2	15541000	2	Q8IYX3-3	Q8IYX3-3			1513
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				4	4	4	5.8	5.8	5.8	119.7	0	11.987	29123000	3	Q8IZL8	Q8IZL8	Proline-, glutamic acid- and leucine-rich protein 1	PELP1	1514
0	0	0	963450	0	0	0	0	0	0	0	0	0	0	0	0	0	723470				2	2	2	8.2	8.2	8.2	42.667	0	6.6858	5187100	7	Q8IZP0-10;Q8IZP0-8;Q8IZP0-7;Q8IZP0-2;Q8IZP0-4;Q8IZP0-3;Q8IZP0-5;Q8IZP0-6;Q8IZP0-9;Q8IZP0-12;Q8IZP0;Q8IZP0-11	Q8IZP0-10;Q8IZP0-8;Q8IZP0-7;Q8IZP0-2;Q8IZP0-4;Q8IZP0-3;Q8IZP0-5;Q8IZP0-6;Q8IZP0-9;Q8IZP0-12;Q8IZP0;Q8IZP0-11	Abl interactor 1	ABI1	1515
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				1	1	1	6.2	6.2	6.2	19.835	0.0020704	2.415	10651000	4	Q8N0U8	Q8N0U8	Vitamin K epoxide reductase complex subunit 1-like protein 1	VKORC1L1	1516
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				7	7	7	57.4	57.4	57.4	19.856	0	69.476	79985000	12	Q8N183	Q8N183	Mimitin, mitochondrial	NDUFAF2	1517
0	0	2510300	0	0	0	1109200	0	0	0	0	0	0	0	0	0	0	0				7	7	7	13.9	13.9	13.9	93.487	0	15.416	45740000	9	Q8N1F7;Q8N1F7-2	Q8N1F7;Q8N1F7-2	Nuclear pore complex protein Nup93	NUP93	1518
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				5	5	5	14.1	14.1	14.1	63.472	0	11.782	10826000	9	Q8N1G4	Q8N1G4	Leucine-rich repeat-containing protein 47	LRRC47	1519
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				1	1	1	1.2	1.2	1.2	109.96	0.0059113	2.054	871830	1	Q8N283	Q8N283	Ankyrin repeat domain-containing protein 35	ANKRD35	1520
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				1	1	1	1.3	1.3	1.3	161.22	0	2.8134	2142000	3	Q8N2Y8	Q8N2Y8	Iporin	RUSC2	1521
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				1	1	1	3.2	3.2	3.2	40.214	0.0020855	2.4592	15689000	7	Q8N357	Q8N357	Solute carrier family 35 member F6	SLC35F6	1522
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				2	2	2	2.1	2.1	2.1	141.32	0	2.8886	5880500	2	Q8N3U4;Q8N3U4-2	Q8N3U4;Q8N3U4-2	Cohesin subunit SA-2	STAG2	1523
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				1	1	1	7.7	7.7	7.7	15.396	0	3.22	5864000	1	Q8N490-2	Q8N490-2			1524
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	+			1	1	1	6.8	6.8	6.8	30.926	1	-2	2423500	1	Q8N4B5	Q8N4B5	Proline-rich protein 18	PRR18	1525
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				2	2	2	6.4	6.4	6.4	40.14	0.00053562	2.6888	5072700	2	Q8N4Q0;Q8N4Q0-2	Q8N4Q0;Q8N4Q0-2	Zinc-binding alcohol dehydrogenase domain-containing protein 2	ZADH2	1526
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				1	1	1	16.9	16.9	16.9	15.996	0	4.7686	6618100	1	Q8N4Q1;Q8N4Q1-2	Q8N4Q1;Q8N4Q1-2	Mitochondrial intermembrane space import and assembly protein 40	CHCHD4	1527
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				2	2	2	17.9	17.9	17.9	18.837	0	3.0396	7013700	2	Q8N4T8-2;Q8N4T8	Q8N4T8-2;Q8N4T8	Carbonyl reductase family member 4	CBR4	1528
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				1	1	1	18.3	18.3	18.3	14.686	0	3.3058	6528200	1	Q8N4V1;Q8N4V1-2	Q8N4V1;Q8N4V1-2	Membrane magnesium transporter 1	MMGT1	1529
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				3	3	3	25.2	25.2	25.2	15.278	0	5.4001	17649000	4	Q8N5K1	Q8N5K1	CDGSH iron-sulfur domain-containing protein 2	CISD2	1530
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				1	1	1	6.6	6.6	6.6	21.125	0	5.755	12928000	9	Q8N5M9	Q8N5M9	Protein jagunal homolog 1	JAGN1	1531
0	0	0	0	0	0	0	0	0	0	0	0	2522300	2534800	3730000	4508200	3827500	7381400				15	15	15	42.9	42.9	42.9	44.667	0	96.306	138100000	54	Q8N6T3;Q8N6T3-2;Q8N6T3-5;Q8N6T3-3;Q8N6T3-4	Q8N6T3;Q8N6T3-2;Q8N6T3-5;Q8N6T3-3;Q8N6T3-4	ADP-ribosylation factor GTPase-activating protein 1	ARFGAP1	1532
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				2	2	2	12.1	12.1	12.1	13.903	0.00052549	2.508	5986400	2	Q8N726;Q8N726-2	Q8N726;Q8N726-2	Tumor suppressor ARF	CDKN2A	1533
0	775120	3541200	0	0	0	689890	0	0	0	0	0	0	0	0	0	0	0				15	15	15	23.8	23.8	23.8	109.42	0	35.638	102310000	25	Q8N766-4;Q8N766-2;Q8N766;Q8N766-3	Q8N766-4;Q8N766-2;Q8N766;Q8N766-3	ER membrane protein complex subunit 1	EMC1	1534
0	0	0	0	0	0	0	0	0	0	0	0	4797100	2800300	4649100	0	0	0				2	2	2	5.1	5.1	5.1	40.426	0	22.528	44050000	10	Q8N8Y2	Q8N8Y2	V-type proton ATPase subunit d 2	ATP6V0D2	1535
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				3	3	3	15.8	15.8	15.8	22.579	0	4.2082	10038000	3	Q8N983-2;Q8N983;Q8N983-4;Q8N983-3;Q8N983-6;Q8N983-7	Q8N983-2;Q8N983;Q8N983-4;Q8N983-3;Q8N983-6;Q8N983-7	39S ribosomal protein L43, mitochondrial	MRPL43	1536
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	+			1	1	1	3.1	3.1	3.1	56.574	1	-2	1427800	0	Q8N9H8-3;Q8N9H8-2;Q8N9H8	Q8N9H8-3;Q8N9H8-2;Q8N9H8	Exonuclease mut-7 homolog	EXD3	1537
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				1	1	1	5.1	5.1	5.1	37.476	0.0020693	2.4085	7410200	2	Q8NAV1	Q8NAV1	Pre-mRNA-splicing factor 38A	PRPF38A	1538
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				1	1	1	3.1	3.1	3.1	54.528	0	28.284	6196000	1	Q8NBI5;Q8NBI5-2	Q8NBI5;Q8NBI5-2	Solute carrier family 43 member 3	SLC43A3	1539
1534400	2452000	2287500	0	0	0	3854100	1412900	0	0	0	0	1989600	1147600	242910	0	0	0				16	16	16	29.3	29.3	29.3	71.635	0	40.104	165430000	68	Q8NBJ5	Q8NBJ5	Procollagen galactosyltransferase 1	COLGALT1	1540
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				5	5	5	22.9	22.9	22.9	33.843	0	10.504	33145000	7	Q8NBJ7;Q8NBJ7-2;Q8NBJ7-5;Q8NBJ7-3;Q8NBJ7-4	Q8NBJ7;Q8NBJ7-2;Q8NBJ7-5;Q8NBJ7-3	Sulfatase-modifying factor 2	SUMF2	1541
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				1	1	1	11.5	11.5	11.5	18.054	0.0049826	2.1296	1816000	1	Q8NBM4-4;Q8NBM4-3;Q8NBM4-2;Q8NBM4	Q8NBM4-4;Q8NBM4-3;Q8NBM4-2;Q8NBM4	Ubiquitin-associated domain-containing protein 2	UBAC2	1542
0	0	0	0	0	0	0	0	0	0	0	0	3428500	2589300	2945200	3284000	3552300	3288800				11	11	11	28.5	28.5	28.5	63.429	0	29.926	100990000	46	Q8NBN3;Q8NBN3-3;Q8NBN3-2	Q8NBN3;Q8NBN3-3	Transmembrane protein 87A	TMEM87A	1543
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				2	2	2	4.5	4.5	4.5	74.285	0	5.4906	6115200	2	Q8NBP7;Q8NBP7-2	Q8NBP7;Q8NBP7-2	Proprotein convertase subtilisin/kexin type 9	PCSK9	1544
766160	0	902680	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				2	2	2	11	11	11	32.935	0	6.8702	13704000	4	Q8NBQ5	Q8NBQ5	Estradiol 17-beta-dehydrogenase 11	HSD17B11	1545
5001700	8613700	18527000	4725800	0	0	8635300	4397100	0	1252400	0	0	8193000	6130000	2902300	4956000	1736800	0				18	18	18	48.8	48.8	48.8	47.628	0	75.011	759550000	111	Q8NBS9;Q8NBS9-2	Q8NBS9;Q8NBS9-2	Thioredoxin domain-containing protein 5	TXNDC5	1546
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				6	6	6	24.4	24.4	24.4	40.744	0	29.053	27020000	7	Q8NBU5;Q8NBU5-2	Q8NBU5;Q8NBU5-2	ATPase family AAA domain-containing protein 1	ATAD1	1547
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				5	5	5	20.5	20.5	20.5	47.151	0	12.473	36721000	6	Q8NBX0	Q8NBX0	Saccharopine dehydrogenase-like oxidoreductase	SCCPDH	1548
2164100	1902000	326320	2297900	2990400	0	0	1515100	5432700	4851000	3975800	0	3393000	3427100	4650300	3279600	2099400	2064400				18	18	18	47.8	47.8	47.8	44.965	0	92.33	156400000	100	Q8NC51;Q8NC51-3;Q8NC51-2;Q8NC51-4	Q8NC51;Q8NC51-3;Q8NC51-2;Q8NC51-4	Plasminogen activator inhibitor 1 RNA-binding protein	SERBP1	1549
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				2	2	2	7.9	7.9	7.9	29.234	0	3.9322	5985900	5	Q8NC54	Q8NC54	Keratinocyte-associated transmembrane protein 2	KCT2	1550
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				4	4	4	15.1	15.1	15.1	56.974	0	6.4551	14283000	5	Q8NC56;Q8NC56-2	Q8NC56	LEM domain-containing protein 2	LEMD2	1551
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				1	1	1	7.6	7.6	7.6	27.61	0.0044955	2.1543	2910400	3	Q8NC69	Q8NC69	BTB/POZ domain-containing protein KCTD6	KCTD6	1552
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	+			1	1	1	2.5	2.5	2.5	45.531	1	-2	17456000	6	Q8NCE0-5;Q8NCE0-4;Q8NCE0-3;Q8NCE0-2;Q8NCE0	Q8NCE0-5;Q8NCE0-4;Q8NCE0-3;Q8NCE0-2;Q8NCE0	tRNA-splicing endonuclease subunit Sen2	TSEN2	1553
0	0	0	0	0	0	0	0	0	0	0	0	8860600	5938100	8340900	10535000	6285600	9367000				20	20	20	34.4	34.4	34.4	73.731	0	111.24	252460000	83	Q8NCG7;Q8NCG7-4;Q8NCG7-2;Q8NCG7-3	Q8NCG7;Q8NCG7-4;Q8NCG7-2	Sn1-specific diacylglycerol lipase beta	DAGLB	1554
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				1	1	1	1.8	1.8	1.8	99.363	0.0095602	1.8698	2387400	1	Q8NCN5	Q8NCN5	Pyruvate dehydrogenase phosphatase regulatory subunit, mitochondrial	PDPR	1555
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				1	1	1	6.9	6.9	6.9	24.269	0	7.5862	3073200	2	Q8NDC0	Q8NDC0	MAPK-interacting and spindle-stabilizing protein-like	MAPK1IP1L	1556
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				6	6	6	10.3	10.3	10.3	91.679	0	8.8607	8092900	8	Q8NE71-2;Q8NE71	Q8NE71-2;Q8NE71	ATP-binding cassette sub-family F member 1	ABCF1	1557
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				1	1	1	5.3	5.3	5.3	35.158	0	2.8437	2236100	1	Q8NE86-3;Q8NE86-2;Q8NE86	Q8NE86-3;Q8NE86-2;Q8NE86	Calcium uniporter protein, mitochondrial	MCU	1558
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				1	1	1	4	4	4	41.625	0.0049529	2.0863	6407100	1	Q8NEW0	Q8NEW0	Zinc transporter 7	SLC30A7	1559
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				5	5	5	14.7	14.7	14.7	36.952	0	5.169	9726800	5	Q8NEY8-6;Q8NEY8-9;Q8NEY8-8;Q8NEY8-2;Q8NEY8-3;Q8NEY8;Q8NEY8-5;Q8NEY8-7	Q8NEY8-6;Q8NEY8-9;Q8NEY8-8;Q8NEY8-2;Q8NEY8-3;Q8NEY8	Periphilin-1	PPHLN1	1560
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				1	1	1	10.8	10.8	10.8	20.891	0.009542	1.8565	1536700	2	Q8NEZ2-3;Q8NEZ2-2;Q8NEZ2	Q8NEZ2-3;Q8NEZ2-2;Q8NEZ2	Vacuolar protein sorting-associated protein 37A	VPS37A	1561
0	0	0	970010	0	0	0	0	0	0	0	0	1799500	0	0	0	1122700	1116100				3	3	3	11.9	11.9	11.9	44.508	0	11.607	18645000	15	Q8NEZ5;Q8NEZ5-3;Q8NEZ5-2	Q8NEZ5;Q8NEZ5-3	F-box only protein 22	FBXO22	1562
1733200	2889600	5398500	0	0	0	4130000	0	0	0	0	0	1954900	0	0	0	0	0				9	9	9	17.2	17.2	17.2	59.151	0	26.211	114050000	30	Q8NF37	Q8NF37	Lysophosphatidylcholine acyltransferase 1	LPCAT1	1563
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				1	1	1	0.3	0.3	0.3	367.87	0.0099668	1.8299	28986000	12	Q8NF91-8;Q8NF91-2;Q8NF91-4;Q8NF91	Q8NF91-8;Q8NF91-2;Q8NF91-4;Q8NF91	Nesprin-1	SYNE1	1564
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				1	1	1	4.4	4.4	4.4	32.369	0.0045272	2.2005	2142900	1	Q8NFF5-4;Q8NFF5-5;Q8NFF5-3;Q8NFF5-2;Q8NFF5	Q8NFF5-4;Q8NFF5-5;Q8NFF5-3;Q8NFF5-2;Q8NFF5	FAD synthase;Molybdenum cofactor biosynthesis protein-like region;FAD synthase region	FLAD1	1565
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				3	3	3	13.3	13.3	13.3	33.12	0	8.5906	14224000	5	Q8NFH5-2;Q8NFH5;Q8NFH5-3	Q8NFH5-2;Q8NFH5	Nucleoporin NUP53	NUP35	1566
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				2	2	2	13.4	13.4	13.4	40.251	0	18.081	52714000	10	Q8NFJ5	Q8NFJ5	Retinoic acid-induced protein 3	GPRC5A	1567
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				5	5	5	19.8	19.8	19.8	51.263	0	19.26	7634000	7	Q8NFQ8	Q8NFQ8	Torsin-1A-interacting protein 2	TOR1AIP2	1568
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				1	1	1	1.6	1.6	1.6	64.521	0.0045045	2.164	2853000	1	Q8NHH9-5;Q8NHH9-4;Q8NHH9-2;Q8NHH9	Q8NHH9-5;Q8NHH9-4;Q8NHH9-2;Q8NHH9	Atlastin-2	ATL2	1569
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				1	1	1	5.1	5.1	5.1	52.12	0	2.9043	2279500	1	Q8NHP6-2;Q8NHP6	Q8NHP6-2;Q8NHP6	Motile sperm domain-containing protein 2	MOSPD2	1570
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				2	2	2	3.2	3.2	3.2	65.471	0.0025707	2.3657	7650000	2	Q8NHP8;Q8NHP8-2	Q8NHP8;Q8NHP8-2	Putative phospholipase B-like 2;Putative phospholipase B-like 2 32 kDa form;Putative phospholipase B-like 2 45 kDa form	PLBD2	1571
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				3	3	3	9.6	9.6	9.6	62.379	0	7.7634	2960500	5	Q8NHV4-2;Q8NHV4;Q8NHV4-3	Q8NHV4-2;Q8NHV4;Q8NHV4-3	Protein NEDD1	NEDD1	1572
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				3	3	3	4.7	4.7	4.7	105.32	0	6.0169	15234000	3	Q8NI36	Q8NI36	WD repeat-containing protein 36	WDR36	1573
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				3	3	3	7.6	7.6	7.6	66.626	0.00053248	2.6274	4848200	3	Q8NI60-3;Q8NI60;Q8NI60-2;Q8NI60-4	Q8NI60-3;Q8NI60	Atypical kinase ADCK3, mitochondrial	ADCK3	1574
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				3	3	3	25.2	25.2	25.2	25.384	0	5.6123	24030000	3	Q8TAE8	Q8TAE8	Growth arrest and DNA damage-inducible proteins-interacting protein 1	GADD45GIP1	1575
2045300	2486900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				4	4	4	8.3	8.3	8.3	82.303	0	35.979	30442000	16	Q8TB52	Q8TB52	F-box only protein 30	FBXO30	1576
0	0	0	0	0	0	0	0	0	0	0	0	1221400	890730	1090200	1872600	0	1694500				5	5	5	11.8	11.8	11.8	68.107	0	14.065	19068000	16	Q8TB96	Q8TB96	T-cell immunomodulatory protein	ITFG1	1577
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				3	3	3	5.3	5.3	5.3	77.394	0	5.6944	2288900	3	Q8TC07-2;Q8TC07;Q8TC07-3	Q8TC07-2;Q8TC07;Q8TC07-3	TBC1 domain family member 15	TBC1D15	1578
672750	807570	1453200	0	0	0	742310	954810	0	0	0	0	0	755530	0	0	0	0				4	4	4	18.6	18.6	18.6	35.386	0	20.873	37829000	18	Q8TC12;Q8TC12-2;Q8TC12-3	Q8TC12;Q8TC12-2	Retinol dehydrogenase 11	RDH11	1579
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				3	3	3	19.9	19.9	19.9	21.838	0	8.4316	16026000	3	Q8TCC3-2;Q8TCC3;Q8TCC3-3	Q8TCC3-2;Q8TCC3;Q8TCC3-3	39S ribosomal protein L30, mitochondrial	MRPL30	1580
1197200	1427500	2204100	0	0	0	2359300	0	0	0	0	0	1177500	0	0	0	0	0				9	9	9	11.6	11.6	11.6	93.673	0	21.144	59463000	26	Q8TCJ2	Q8TCJ2	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit STT3B	STT3B	1581
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				8	8	8	14.6	14.6	14.6	85.95	0	23.043	37252000	10	Q8TCS8	Q8TCS8	Polyribonucleotide nucleotidyltransferase 1, mitochondrial	PNPT1	1582
2248600	2707500	3602100	0	0	0	4410600	0	0	0	0	0	1639700	1940800	702200	0	0	0				5	5	5	18.5	18.5	18.5	36.813	0	21.369	101940000	30	Q8TCT9-5;Q8TCT9;Q8TCT9-4;Q8TCT9-2	Q8TCT9-5;Q8TCT9;Q8TCT9-4;Q8TCT9-2	Minor histocompatibility antigen H13	HM13	1583
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				12	12	12	51.8	51.8	51.8	41.401	0	53.548	145030000	17	Q8TDN6	Q8TDN6	Ribosome biogenesis protein BRX1 homolog	BRIX1	1584
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				4	4	4	14.2	14.2	14.2	56.355	0	7.3239	17836000	3	Q8TED0-3;Q8TED0	Q8TED0-3;Q8TED0	U3 small nucleolar RNA-associated protein 15 homolog	UTP15	1585
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				3	3	3	13.9	13.9	13.9	23.881	0	4.1754	25110000	7	Q8TED1	Q8TED1	Probable glutathione peroxidase 8	GPX8	1586
0	257440	4537900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				27	27	27	21	21	21	205.11	0	91.924	266500000	37	Q8TEM1;Q8TEM1-2	Q8TEM1;Q8TEM1-2	Nuclear pore membrane glycoprotein 210	NUP210	1587
0	0	0	0	0	0	0	0	0	0	0	0	0	967310	1041300	0	0	0				3	3	3	4.6	4.6	4.6	168.59	0	6.3197	8772000	9	Q8TEQ6	Q8TEQ6	Gem-associated protein 5	GEMIN5	1588
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				2	2	2	2.9	2.9	2.9	92.547	0.00052715	2.5597	7037800	2	Q8WTT2	Q8WTT2	Nucleolar complex protein 3 homolog	NOC3L	1589
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				2	2	2	5.1	5.1	5.1	53.579	0	3.7041	12352000	4	Q8WTV0-4;Q8WTV0-5;Q8WTV0-2;Q8WTV0;Q8WTV0-3	Q8WTV0-4;Q8WTV0-5;Q8WTV0-2;Q8WTV0;Q8WTV0-3	Scavenger receptor class B member 1	SCARB1	1590
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				8	1	1	44	8.3	8.3	24.214	0	9.9287	10860000	4	Q8WUD1;Q8WUD1-2	Q8WUD1;Q8WUD1-2	Ras-related protein Rab-2B	RAB2B	1591
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	+			1	1	1	2.2	2.2	2.2	99.091	1	-2	2238700	1	Q8WUI4-3;Q8WUI4-4;Q8WUI4;Q8WUI4-7;Q8WUI4-6;Q8WUI4-5;Q8WUI4-8	Q8WUI4-3;Q8WUI4-4;Q8WUI4;Q8WUI4-7;Q8WUI4-6;Q8WUI4-5;Q8WUI4-8	Histone deacetylase 7	HDAC7	1592
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				3	3	3	15.9	15.9	15.9	22.843	0	24.362	16849000	5	Q8WUK0;Q8WUK0-2;Q8WUK0-3	Q8WUK0;Q8WUK0-2;Q8WUK0-3	Phosphatidylglycerophosphatase and protein-tyrosine phosphatase 1	PTPMT1	1593
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				7	7	7	7.7	7.7	7.7	128.98	0	10.556	42299000	7	Q8WUM0	Q8WUM0	Nuclear pore complex protein Nup133	NUP133	1594
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				3	3	3	6.7	6.7	6.7	96.022	0	7.4664	7693000	9	Q8WUM4;Q8WUM4-2	Q8WUM4;Q8WUM4-2	Programmed cell death 6-interacting protein	PDCD6IP	1595
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				2	2	2	4.3	4.3	4.3	45.916	0.0020747	2.4257	6787300	3	Q8WUX1-2;Q8WUX1	Q8WUX1-2;Q8WUX1	Sodium-coupled neutral amino acid transporter 5	SLC38A5	1596
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				4	4	4	29.3	29.3	29.3	23.865	0	7.3334	21965000	4	Q8WUY1	Q8WUY1	Protein THEM6	THEM6	1597
0	0	0	0	0	0	0	0	0	0	0	0	0	6973600	4414200	12314000	8841400	12009000				2	2	2	17.6	17.6	17.6	17.804	0	33.474	102620000	14	Q8WV19	Q8WV19	Vesicle transport protein SFT2A	SFT2D1	1598
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				4	4	4	17.6	17.6	17.6	39.542	0	11.075	14867000	4	Q8WVM0	Q8WVM0	Dimethyladenosine transferase 1, mitochondrial	TFB1M	1599
0	0	1360900	0	0	0	2842500	0	0	0	0	0	0	0	0	0	0	0				4	4	4	9.8	9.8	9.8	72.379	0	23.464	36773000	6	Q8WVM8;Q8WVM8-2;Q8WVM8-3	Q8WVM8;Q8WVM8-2;Q8WVM8-3	Sec1 family domain-containing protein 1	SCFD1	1600
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				3	3	3	6.9	6.9	6.9	79.374	0	5.4206	11203000	7	Q8WVT3	Q8WVT3	Trafficking protein particle complex subunit 12	TRAPPC12	1601
0	0	0	780950	0	0	0	0	0	0	0	0	0	0	0	978810	0	0				5	4	4	11.2	9.8	9.8	56.466	0	7.1708	5505600	9	Q8WVV9-5;Q8WVV9-4;Q8WVV9;Q8WVV9-3;Q8WVV9-2	Q8WVV9-5;Q8WVV9-4;Q8WVV9	Heterogeneous nuclear ribonucleoprotein L-like	HNRNPLL	1602
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				1	1	1	2.5	2.5	2.5	59.356	0.0054267	2.0578	3043200	1	Q8WVX9	Q8WVX9	Fatty acyl-CoA reductase 1	FAR1	1603
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				1	1	1	11.5	11.5	11.5	13.544	0	2.9505	482270	1	Q8WW12-2;Q8WW12	Q8WW12-2;Q8WW12	PEST proteolytic signal-containing nuclear protein	PCNP	1604
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				2	2	2	12	12	12	34.99	0	3.9365	3013800	2	Q8WWB7-2;Q8WWB7	Q8WWB7-2;Q8WWB7	Glycosylated lysosomal membrane protein	GLMP	1605
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				3	3	3	12	12	12	32.544	0	6.9463	13479000	4	Q8WWC4	Q8WWC4	Uncharacterized protein C2orf47, mitochondrial	C2orf47	1606
4648200	4225700	1291600	1467700	592260	0	249770	0	2187700	0	0	0	134470	2659000	3056100	0	1839600	558670				35	35	35	35.1	35.1	35.1	153.67	0	195.33	247960000	167	Q8WWI1-3;Q8WWI1-5;Q8WWI1-4;Q8WWI1-2;Q8WWI1	Q8WWI1-3;Q8WWI1-5;Q8WWI1-4;Q8WWI1-2;Q8WWI1	LIM domain only protein 7	LMO7	1607
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				3	3	3	3.1	3.1	3.1	102.89	0.0054455	2.0832	13158000	3	Q8WWM7-6;Q8WWM7-8;Q8WWM7-5;Q8WWM7-4;Q8WWM7-9;Q8WWM7-2;Q8WWM7;Q8WWM7-3	Q8WWM7-6	Ataxin-2-like protein	ATXN2L	1608
